timestamp,index,detector,feature,value,expected_range,confidence,severity,technique,description,true_label
2023-12-06 01:00:00,8137,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7488.9,See rule definition,78,High,T0859 / T0855,Demand change of 320 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-06 03:00:00,8139,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7880.2,See rule definition,78,High,T0859 / T0855,Demand change of 625 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-06 10:00:00,8146,Isolation Forest,multi-feature,-0.578,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5780. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-08 02:00:00,8186,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7096.1,See rule definition,78,High,T0859 / T0855,Demand change of 516 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-08 04:00:00,8188,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7773.7,See rule definition,78,High,T0859 / T0855,Demand change of 380 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-09 00:00:00,8208,Isolation Forest,multi-feature,-0.5825,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5825. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-09 01:00:00,8209,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,6966.2,See rule definition,78,High,T0859 / T0855,Demand change of 326 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-09 02:00:00,8210,Isolation Forest,multi-feature,-0.6197,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6197. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-09 18:00:00,8226,Isolation Forest,multi-feature,-0.5758,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5758. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-09 22:00:00,8230,Isolation Forest,multi-feature,-0.5911,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5911. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-10 01:00:00,8233,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7114.4,See rule definition,78,High,T0859 / T0855,Demand change of 340 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-10 02:00:00,8234,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7603.3,See rule definition,78,High,T0859 / T0855,Demand change of 489 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-10 04:00:00,8236,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8266.0,See rule definition,78,High,T0859 / T0855,Demand change of 410 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-10 06:00:00,8238,Isolation Forest,multi-feature,-0.5816,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5816. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-11 03:00:00,8259,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8052.6,See rule definition,78,High,T0859 / T0855,Demand change of 401 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-12 01:00:00,8281,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7830.2,See rule definition,78,High,T0859 / T0855,Demand change of 362 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-12 03:00:00,8283,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7509.8,See rule definition,78,High,T0859 / T0855,Demand change of 394 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-12 04:00:00,8284,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8226.2,See rule definition,78,High,T0859 / T0855,Demand change of 716 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-12 22:00:00,8302,Isolation Forest,multi-feature,-0.6006,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.6006. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-13 03:00:00,8307,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8134.8,See rule definition,78,High,T0859 / T0855,Demand change of 872 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-13 23:00:00,8327,Isolation Forest,multi-feature,-0.5927,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5927. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-14 03:00:00,8331,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7648.4,See rule definition,78,High,T0859 / T0855,Demand change of 518 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-15 02:00:00,8354,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7365.7,See rule definition,78,High,T0859 / T0855,Demand change of 433 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-16 00:00:00,8376,Isolation Forest,multi-feature,-0.584,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5840. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-16 02:00:00,8378,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7216.1,See rule definition,78,High,T0859 / T0855,Demand change of 502 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-16 04:00:00,8380,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7768.4,See rule definition,78,High,T0859 / T0855,Demand change of 360 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-17 04:00:00,8404,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8322.5,See rule definition,78,High,T0859 / T0855,Demand change of 661 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-17 22:00:00,8422,Isolation Forest,multi-feature,-0.588,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5880. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-17 23:00:00,8423,Isolation Forest,multi-feature,-0.5799,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5799. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-18 02:00:00,8426,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7838.3,See rule definition,78,High,T0859 / T0855,Demand change of 344 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-19 03:00:00,8451,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8101.1,See rule definition,78,High,T0859 / T0855,Demand change of 679 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-20 02:00:00,8474,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7585.9,See rule definition,78,High,T0859 / T0855,Demand change of 359 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-20 04:00:00,8476,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8157.8,See rule definition,78,High,T0859 / T0855,Demand change of 490 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-21 02:00:00,8498,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,6831.3,See rule definition,78,High,T0859 / T0855,Demand change of 371 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-21 03:00:00,8499,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7616.4,See rule definition,78,High,T0859 / T0855,Demand change of 785 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-21 04:00:00,8500,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8236.1,See rule definition,78,High,T0859 / T0855,Demand change of 620 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-21 23:00:00,8519,Isolation Forest,multi-feature,-0.5935,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5935. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-23 01:00:00,8545,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7212.0,See rule definition,78,High,T0859 / T0855,Demand change of 407 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-23 03:00:00,8547,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7563.5,See rule definition,78,High,T0859 / T0855,Demand change of 494 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-23 09:00:00,8553,Isolation Forest,multi-feature,-0.5961,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5961. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-23 23:00:00,8567,Isolation Forest,multi-feature,-0.5807,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5807. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-24 01:00:00,8569,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,6871.9,See rule definition,78,High,T0859 / T0855,Demand change of 314 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-24 02:00:00,8570,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7246.9,See rule definition,78,High,T0859 / T0855,Demand change of 375 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-24 03:00:00,8571,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7751.5,See rule definition,78,High,T0859 / T0855,Demand change of 505 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-24 04:00:00,8572,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8138.9,See rule definition,78,High,T0859 / T0855,Demand change of 387 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-24 17:00:00,8585,Isolation Forest,multi-feature,-0.5948,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5948. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-25 04:00:00,8596,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8272.0,See rule definition,78,High,T0859 / T0855,Demand change of 338 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-26 01:00:00,8617,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7681.6,See rule definition,78,High,T0859 / T0855,Demand change of 458 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-26 03:00:00,8619,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8293.0,See rule definition,78,High,T0859 / T0855,Demand change of 442 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-27 01:00:00,8641,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7184.8,See rule definition,78,High,T0859 / T0855,Demand change of 382 MW at 01:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-27 02:00:00,8642,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7695.2,See rule definition,78,High,T0859 / T0855,Demand change of 510 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-27 04:00:00,8644,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,8165.4,See rule definition,78,High,T0859 / T0855,Demand change of 371 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-28 03:00:00,8667,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7292.1,See rule definition,78,High,T0859 / T0855,Demand change of 326 MW at 03:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-28 04:00:00,8668,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7845.3,See rule definition,78,High,T0859 / T0855,Demand change of 553 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-29 04:00:00,8692,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7697.3,See rule definition,78,High,T0859 / T0855,Demand change of 431 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-30 00:00:00,8712,Isolation Forest,multi-feature,-0.5961,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5961. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-30 02:00:00,8714,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7247.6,See rule definition,78,High,T0859 / T0855,Demand change of 448 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-30 04:00:00,8716,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7844.2,See rule definition,78,High,T0859 / T0855,Demand change of 398 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-30 22:00:00,8734,Isolation Forest,multi-feature,-0.5802,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5802. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-30 23:00:00,8735,Isolation Forest,multi-feature,-0.5773,IF score > -0.1 (normal),90,High,Unknown — multi-feature deviation,"Multi-dimensional anomaly: IF anomaly score -0.5773. Combination of demand, frequency, power factor, and time features is statistically unusual.",Normal
2023-12-31 02:00:00,8738,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7637.2,See rule definition,78,High,T0859 / T0855,Demand change of 504 MW at 02:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
2023-12-31 04:00:00,8740,OT Rule: OFFHOURS_DEMAND_CHANGE,OFFHOURS_DEMAND_CHANGE,7924.4,See rule definition,78,High,T0859 / T0855,Demand change of 519 MW at 04:00 (off-peak hours). Natural load variation at this hour typically <150 MW. Possible unauthorised operator access.,Normal
# zscore detector
# iqr detector
# isolation forest
# ot rule engine
